,date,dewpoint,et_loss,ndvi,precipitation,radiation,sca,dd,temp,runoff
18,2001-12-31,249.4750087859911,0.0207353602414688,0.3398948674532784,0.1102298692243377,1541.0272117347463,34206.69039649214,7.763478496534674,280.7634784965347,0.0511093140503826
19,2002-01-31,244.9933882901453,0.0438861690748072,0.3437607047249359,0.2715683249680668,1833.671719996279,50614.96103990027,6.389685240601864,279.38968524060186,0.0413714090837898
20,2002-02-28,249.73458228444468,0.032594882660491,0.374992171839888,0.3457615336354623,1693.3492022171588,30466.26062069571,0.0,272.8481925797167,0.037981893433364
21,2002-03-31,252.7742089266722,0.0893148166475319,0.4179998246528755,0.5985603662657102,2595.4022607890083,57683.442043691735,0.0,266.5569959527122,0.0635250800167453
22,2002-04-30,259.5408257684609,0.0791814338533807,0.4141445413385094,0.8028888522866217,2964.981147950671,41542.52153514109,0.0,257.55977965038096,0.1386185560422356
23,2002-05-31,263.6858411116145,0.0740146633210852,0.289005819118163,0.4971448071696812,4623.044788279179,41644.82151729908,0.0,254.65721509634295,0.8008824555610912
24,2002-06-30,268.55526107976885,0.0478943130167253,0.1992510455224578,1.216360016907852,7177.348461382871,29683.6402331422,0.0,251.39072048640065,2.3618068087480437
25,2002-07-31,272.6281790759331,0.0275775044300252,0.1874416527798132,1.1809767927943418,9207.391314592463,11222.449887183748,0.0,254.54781594923975,1.420513762220622
26,2002-08-31,275.2494642181774,0.007843755622526,0.2069696859180468,2.1849936424963317,8368.27589401969,12334.558266893751,0.0,258.7043359777162,0.6848249952612615
27,2002-09-30,266.92519153504753,0.067918824150629,0.2265709284772598,1.0869589795396415,7043.853495381961,14936.98314549575,0.0,264.05186751960014,0.2189327152176449
